requested_code,indicator_code,indicator_name,region_code,region_name,year,value,display_value,has_data
A060101,A060101,经营单位所在地进出口总额,330000,浙江省,2021,640730000.0,640730000,True
A060101,A060101,经营单位所在地进出口总额,330000,浙江省,2022,703300000.0,703300000,True
A060101,A060101,经营单位所在地进出口总额,330000,浙江省,2023,696770000.0,696770000,True
A060101,A060101,经营单位所在地进出口总额,330000,浙江省,2024,739644330.7,739644331,True
A060101,A060101,经营单位所在地进出口总额,340000,安徽省,2016,44412861.0,44412861,True
A060101,A060101,经营单位所在地进出口总额,340000,安徽省,2017,54021626.0,54021626,True
A060101,A060101,经营单位所在地进出口总额,340000,安徽省,2018,62840317.0,62840317,True
A060101,A060101,经营单位所在地进出口总额,340000,安徽省,2019,68730324.393,68730324,True
A060101,A060101,经营单位所在地进出口总额,340000,安徽省,2020,78704040.511,78704041,True
A060101,A060101,经营单位所在地进出口总额,340000,安徽省,2021,105240000.0,105240000,True
A060101,A060101,经营单位所在地进出口总额,340000,安徽省,2022,112210000.0,112210000,True
A060101,A060101,经营单位所在地进出口总额,340000,安徽省,2023,114400000.0,114400000,True
A060101,A060101,经营单位所在地进出口总额,340000,安徽省,2024,121470988.1,121470988,True
A060101,A060101,经营单位所在地进出口总额,350000,福建省,2016,156826190.0,156826190,True
A060101,A060101,经营单位所在地进出口总额,350000,福建省,2017,171020040.0,171020040,True
A060101,A060101,经营单位所在地进出口总额,350000,福建省,2018,187407290.0,187407290,True
A060101,A060101,经营单位所在地进出口总额,350000,福建省,2019,193111151.147,193111151,True
A060101,A060101,经营单位所在地进出口总额,350000,福建省,2020,203580822.222,203580822,True
A060101,A060101,经营单位所在地进出口总额,350000,福建省,2021,283840000.0,283840000,True
A060101,A060101,经营单位所在地进出口总额,350000,福建省,2022,296730000.0,296730000,True
A060101,A060101,经营单位所在地进出口总额,350000,福建省,2023,280760000.0,280760000,True
A060101,A060101,经营单位所在地进出口总额,350000,福建省,2024,279621890.0,279621890,True
A060101,A060101,经营单位所在地进出口总额,360000,江西省,2016,40028407.0,40028407,True
A060101,A060101,经营单位所在地进出口总额,360000,江西省,2017,44338984.0,44338984,True
A060101,A060101,经营单位所在地进出口总额,360000,江西省,2018,48187584.0,48187584,True
A060101,A060101,经营单位所在地进出口总额,360000,江西省,2019,50889783.275,50889783,True
A060101,A060101,经营单位所在地进出口总额,360000,江西省,2020,58025836.012,58025836,True
A060101,A060101,经营单位所在地进出口总额,360000,江西省,2021,76970000.0,76970000,True
A060101,A060101,经营单位所在地进出口总额,360000,江西省,2022,95160000.0,95160000,True
A060101,A060101,经营单位所在地进出口总额,360000,江西省,2023,81080000.0,81080000,True
A060101,A060101,经营单位所在地进出口总额,360000,江西省,2024,66006080.75,66006081,True
A060101,A060101,经营单位所在地进出口总额,370000,山东省,2016,234355852.0,234355852,True
A060101,A060101,经营单位所在地进出口总额,370000,山东省,2017,264550956.0,264550956,True
A060101,A060101,经营单位所在地进出口总额,370000,山东省,2018,292397074.0,292397074,True
A060101,A060101,经营单位所在地进出口总额,370000,山东省,2019,296995532.144,296995532,True
A060101,A060101,经营单位所在地进出口总额,370000,山东省,2020,320210390.393,320210390,True
A060101,A060101,经营单位所在地进出口总额,370000,山东省,2021,437990000.0,437990000,True
A060101,A060101,经营单位所在地进出口总额,370000,山东省,2022,481240000.0,481240000,True
A060101,A060101,经营单位所在地进出口总额,370000,山东省,2023,464380000.0,464380000,True
A060101,A060101,经营单位所在地进出口总额,370000,山东省,2024,474913765.2,474913765,True
A060101,A060101,经营单位所在地进出口总额,410000,河南省,2016,71213099.0,71213099,True
A060101,A060101,经营单位所在地进出口总额,410000,河南省,2017,77630090.0,77630090,True
A060101,A060101,经营单位所在地进出口总额,410000,河南省,2018,82813633.0,82813633,True
A060101,A060101,经营单位所在地进出口总额,410000,河南省,2019,82498952.757,82498953,True
A060101,A060101,经营单位所在地进出口总额,410000,河南省,2020,97266709.148,97266709,True
A060101,A060101,经营单位所在地进出口总额,410000,河南省,2021,125610000.0,125610000,True
A060101,A060101,经营单位所在地进出口总额,410000,河南省,2022,126450000.0,126450000,True
A060101,A060101,经营单位所在地进出口总额,410000,河南省,2023,115170000.0,115170000,True
A060101,A060101,经营单位所在地进出口总额,410000,河南省,2024,115280966.6,115280967,True
A060101,A060101,经营单位所在地进出口总额,420000,湖北省,2016,39388773.0,39388773,True
A060101,A060101,经营单位所在地进出口总额,420000,湖北省,2017,46337190.0,46337190,True
A060101,A060101,经营单位所在地进出口总额,420000,湖北省,2018,52781547.0,52781547,True
A060101,A060101,经营单位所在地进出口总额,420000,湖北省,2019,57160602.499,57160602,True
A060101,A060101,经营单位所在地进出口总额,420000,湖北省,2020,62245675.98,62245676,True
A060101,A060101,经营单位所在地进出口总额,420000,湖北省,2021,81160000.0,81160000,True
A060101,A060101,经营单位所在地进出口总额,420000,湖北省,2022,91670000.0,91670000,True
A060101,A060101,经营单位所在地进出口总额,420000,湖北省,2023,91530000.0,91530000,True
A060101,A060101,经营单位所在地进出口总额,420000,湖北省,2024,99141537.49,99141537,True
A060101,A060101,经营单位所在地进出口总额,430000,湖南省,2016,26243470.0,26243470,True
A060101,A060101,经营单位所在地进出口总额,430000,湖南省,2017,36033297.0,36033297,True
A060101,A060101,经营单位所在地进出口总额,430000,湖南省,2018,46474201.0,46474201,True
A060101,A060101,经营单位所在地进出口总额,430000,湖南省,2019,62849835.068,62849835,True
A060101,A060101,经营单位所在地进出口总额,430000,湖南省,2020,70684461.738,70684462,True
A060101,A060101,经营单位所在地进出口总额,430000,湖南省,2021,85010000.0,85010000,True
A060101,A060101,经营单位所在地进出口总额,430000,湖南省,2022,104920000.0,104920000,True
A060101,A060101,经营单位所在地进出口总额,430000,湖南省,2023,87980000.0,87980000,True
A060101,A060101,经营单位所在地进出口总额,430000,湖南省,2024,79188380.68,79188381,True
A060101,A060101,经营单位所在地进出口总额,440000,广东省,2016,955298007.0,955298007,True
A060101,A060101,经营单位所在地进出口总额,440000,广东省,2017,1006678374.0,1006678374,True
A060101,A060101,经营单位所在地进出口总额,440000,广东省,2018,1084464573.0,1084464573,True
A060101,A060101,经营单位所在地进出口总额,440000,广东省,2019,1036626724.361,1036626724,True
A060101,A060101,经营单位所在地进出口总额,440000,广东省,2020,1024024455.963,1024024456,True
A060101,A060101,经营单位所在地进出口总额,440000,广东省,2021,1276590000.0,1276590000,True
A060101,A060101,经营单位所在地进出口总额,440000,广东省,2022,1242390000.0,1242390000,True
A060101,A060101,经营单位所在地进出口总额,440000,广东省,2023,1179920000.0,1179920000,True
A060101,A060101,经营单位所在地进出口总额,440000,广东省,2024,1278575670.0,1278575670,True
A060101,A060101,经营单位所在地进出口总额,450000,广西壮族自治区,2016,47627431.0,47627431,True
A060101,A060101,经营单位所在地进出口总额,450000,广西壮族自治区,2017,57878659.0,57878659,True
A060101,A060101,经营单位所在地进出口总额,450000,广西壮族自治区,2018,62302266.0,62302266,True
A060101,A060101,经营单位所在地进出口总额,450000,广西壮族自治区,2019,68221636.806,68221637,True
A060101,A060101,经营单位所在地进出口总额,450000,广西壮族自治区,2020,70414050.18,70414050,True
A060101,A060101,经营单位所在地进出口总额,450000,广西壮族自治区,2021,91690000.0,91690000,True
A060101,A060101,经营单位所在地进出口总额,450000,广西壮族自治区,2022,95970000.0,95970000,True
A060101,A060101,经营单位所在地进出口总额,450000,广西壮族自治区,2023,98170000.0,98170000,True
A060101,A060101,经营单位所在地进出口总额,450000,广西壮族自治区,2024,106152152.2,106152152,True
A060101,A060101,经营单位所在地进出口总额,460000,海南省,2016,11348430.0,11348430,True
A060101,A060101,经营单位所在地进出口总额,460000,海南省,2017,10374055.0,10374055,True
A060101,A060101,经营单位所在地进出口总额,460000,海南省,2018,12733530.0,12733530,True
A060101,A060101,经营单位所在地进出口总额,460000,海南省,2019,13152747.773,13152748,True
A060101,A060101,经营单位所在地进出口总额,460000,海南省,2020,13586830.504,13586831,True
A060101,A060101,经营单位所在地进出口总额,460000,海南省,2021,22600000.0,22600000,True
A060101,A060101,经营单位所在地进出口总额,460000,海南省,2022,30020000.0,30020000,True
A060101,A060101,经营单位所在地进出口总额,460000,海南省,2023,32930000.0,32930000,True
A060101,A060101,经营单位所在地进出口总额,460000,海南省,2024,39057120.86,39057121,True
A060101,A060101,经营单位所在地进出口总额,500000,重庆市,2016,62753637.0,62753637,True
A060101,A060101,经营单位所在地进出口总额,500000,重庆市,2017,66601107.0,66601107,True
A060101,A060101,经营单位所在地进出口总额,500000,重庆市,2018,79016913.0,79016913,True
A060101,A060101,经营单位所在地进出口总额,500000,重庆市,2019,83949584.57,83949585,True
A060101,A060101,经营单位所在地进出口总额,500000,重庆市,2020,94181104.436,94181104,True
A060101,A060101,经营单位所在地进出口总额,500000,重庆市,2021,122270000.0,122270000,True
A060101,A060101,经营单位所在地进出口总额,500000,重庆市,2022,120350000.0,120350000,True
A060101,A060101,经营单位所在地进出口总额,500000,重庆市,2023,101430000.0,101430000,True
A060101,A060101,经营单位所在地进出口总额,500000,重庆市,2024,100465066.3,100465066,True
A060101,A060101,经营单位所在地进出口总额,510000,四川省,2016,49306252.0,49306252,True
A060101,A060101,经营单位所在地进出口总额,510000,四川省,2017,68106058.0,68106058,True
A060101,A060101,经营单位所在地进出口总额,510000,四川省,2018,89921137.0,89921137,True
A060101,A060101,经营单位所在地进出口总额,510000,四川省,2019,98400661.784,98400662,True
A060101,A060101,经营单位所在地进出口总额,510000,四川省,2020,116898171.291,116898171,True
A060101,A060101,经营单位所在地进出口总额,510000,四川省,2021,145490000.0,145490000,True
A060101,A060101,经营单位所在地进出口总额,510000,四川省,2022,149580000.0,149580000,True
A060101,A060101,经营单位所在地进出口总额,510000,四川省,2023,135880000.0,135880000,True
A060101,A060101,经营单位所在地进出口总额,510000,四川省,2024,146871232.4,146871232,True
A060101,A060101,经营单位所在地进出口总额,520000,贵州省,2016,5699617.0,5699617,True
A060101,A060101,经营单位所在地进出口总额,520000,贵州省,2017,8162313.0,8162313,True
A060101,A060101,经营单位所在地进出口总额,520000,贵州省,2018,7602857.0,7602857,True
A060101,A060101,经营单位所在地进出口总额,520000,贵州省,2019,6568168.811,6568169,True
A060101,A060101,经营单位所在地进出口总额,520000,贵州省,2020,7910688.523,7910689,True
A060101,A060101,经营单位所在地进出口总额,520000,贵州省,2021,10050000.0,10050000,True
A060101,A060101,经营单位所在地进出口总额,520000,贵州省,2022,10140000.0,10140000,True
A060101,A060101,经营单位所在地进出口总额,520000,贵州省,2023,10780000.0,10780000,True
A060101,A060101,经营单位所在地进出口总额,520000,贵州省,2024,12049941.05,12049941,True
A060101,A060101,经营单位所在地进出口总额,530000,云南省,2016,19902360.0,19902360,True
A060101,A060101,经营单位所在地进出口总额,530000,云南省,2017,23451109.0,23451109,True
A060101,A060101,经营单位所在地进出口总额,530000,云南省,2018,29857965.0,29857965,True
A060101,A060101,经营单位所在地进出口总额,530000,云南省,2019,33692436.606,33692437,True
A060101,A060101,经营单位所在地进出口总额,530000,云南省,2020,39128382.847,39128383,True
A060101,A060101,经营单位所在地进出口总额,530000,云南省,2021,45800000.0,45800000,True
A060101,A060101,经营单位所在地进出口总额,530000,云南省,2022,47230000.0,47230000,True
A060101,A060101,经营单位所在地进出口总额,530000,云南省,2023,36770000.0,36770000,True
A060101,A060101,经营单位所在地进出口总额,530000,云南省,2024,34932580.31,34932580,True
A060101,A060101,经营单位所在地进出口总额,540000,西藏自治区,2016,781922.0,781922,True
A060101,A060101,经营单位所在地进出口总额,540000,西藏自治区,2017,863450.0,863450,True
A060101,A060101,经营单位所在地进出口总额,540000,西藏自治区,2018,723178.0,723178,True
A060101,A060101,经营单位所在地进出口总额,540000,西藏自治区,2019,702863.213,702863,True
A060101,A060101,经营单位所在地进出口总额,540000,西藏自治区,2020,310532.414,310532,True
A060101,A060101,经营单位所在地进出口总额,540000,西藏自治区,2021,610000.0,610000,True
A060101,A060101,经营单位所在地进出口总额,540000,西藏自治区,2022,690000.0,690000,True
A060101,A060101,经营单位所在地进出口总额,540000,西藏自治区,2023,1540000.0,1540000,True
A060101,A060101,经营单位所在地进出口总额,540000,西藏自治区,2024,1779354.905,1779355,True
A060101,A060101,经营单位所在地进出口总额,610000,陕西省,2016,29947223.0,29947223,True
A060101,A060101,经营单位所在地进出口总额,610000,陕西省,2017,40202798.0,40202798,True
A060101,A060101,经营单位所在地进出口总额,610000,陕西省,2018,53304882.0,53304882,True
A060101,A060101,经营单位所在地进出口总额,610000,陕西省,2019,51033132.889,51033133,True
A060101,A060101,经营单位所在地进出口总额,610000,陕西省,2020,54595810.792,54595811,True
A060101,A060101,经营单位所在地进出口总额,610000,陕西省,2021,73150000.0,73150000,True
A060101,A060101,经营单位所在地进出口总额,610000,陕西省,2022,71450000.0,71450000,True
A060101,A060101,经营单位所在地进出口总额,610000,陕西省,2023,57540000.0,57540000,True
A060101,A060101,经营单位所在地进出口总额,610000,陕西省,2024,63818482.91,63818483,True
A060101,A060101,经营单位所在地进出口总额,620000,甘肃省,2016,6832980.0,6832980,True
A060101,A060101,经营单位所在地进出口总额,620000,甘肃省,2017,4826333.0,4826333,True
A060101,A060101,经营单位所在地进出口总额,620000,甘肃省,2018,6013027.0,6013027,True
A060101,A060101,经营单位所在地进出口总额,620000,甘肃省,2019,5520087.691,5520088,True
A060101,A060101,经营单位所在地进出口总额,620000,甘肃省,2020,5529728.567,5529729,True
A060101,A060101,经营单位所在地进出口总额,620000,甘肃省,2021,7320000.0,7320000,True
A060101,A060101,经营单位所在地进出口总额,620000,甘肃省,2022,8540000.0,8540000,True
A060101,A060101,经营单位所在地进出口总额,620000,甘肃省,2023,7000000.0,7000000,True
A060101,A060101,经营单位所在地进出口总额,620000,甘肃省,2024,8611286.132,8611286,True
A060101,A060101,经营单位所在地进出口总额,630000,青海省,2016,1529204.0,1529204,True
A060101,A060101,经营单位所在地进出口总额,630000,青海省,2017,655751.0,655751,True
A060101,A060101,经营单位所在地进出口总额,630000,青海省,2018,727175.0,727175,True
A060101,A060101,经营单位所在地进出口总额,630000,青海省,2019,544815.169,544815,True
A060101,A060101,经营单位所在地进出口总额,630000,青海省,2020,332799.965,332800,True
A060101,A060101,经营单位所在地进出口总额,630000,青海省,2021,490000.0,490000,True
A060101,A060101,经营单位所在地进出口总额,630000,青海省,2022,610000.0,610000,True
A060101,A060101,经营单位所在地进出口总额,630000,青海省,2023,690000.0,690000,True
A060101,A060101,经营单位所在地进出口总额,630000,青海省,2024,844128.947,844129,True
A060101,A060101,经营单位所在地进出口总额,640000,宁夏回族自治区,2016,3252489.0,3252489,True
A060101,A060101,经营单位所在地进出口总额,640000,宁夏回族自治区,2017,5039517.0,5039517,True
A060101,A060101,经营单位所在地进出口总额,640000,宁夏回族自治区,2018,3776564.0,3776564,True
A060101,A060101,经营单位所在地进出口总额,640000,宁夏回族自治区,2019,3489610.798,3489611,True
A060101,A060101,经营单位所在地进出口总额,640000,宁夏回族自治区,2020,1782446.307,1782446,True
A060101,A060101,经营单位所在地进出口总额,640000,宁夏回族自治区,2021,3030000.0,3030000,True
A060101,A060101,经营单位所在地进出口总额,640000,宁夏回族自治区,2022,3220000.0,3220000,True
A060101,A060101,经营单位所在地进出口总额,640000,宁夏回族自治区,2023,2930000.0,2930000,True
A060101,A060101,经营单位所在地进出口总额,640000,宁夏回族自治区,2024,2853573.231,2853573,True
A060101,A060101,经营单位所在地进出口总额,650000,新疆维吾尔自治区,2016,17637744.0,17637744,True
A060101,A060101,经营单位所在地进出口总额,650000,新疆维吾尔自治区,2017,20568530.0,20568530,True
A060101,A060101,经营单位所在地进出口总额,650000,新疆维吾尔自治区,2018,19999747.0,19999747,True
A060101,A060101,经营单位所在地进出口总额,650000,新疆维吾尔自治区,2019,23707348.298,23707348,True
A060101,A060101,经营单位所在地进出口总额,650000,新疆维吾尔自治区,2020,21373811.215,21373811,True
A060101,A060101,经营单位所在地进出口总额,650000,新疆维吾尔自治区,2021,24130000.0,24130000,True
A060101,A060101,经营单位所在地进出口总额,650000,新疆维吾尔自治区,2022,36460000.0,36460000,True
A060101,A060101,经营单位所在地进出口总额,650000,新疆维吾尔自治区,2023,50680000.0,50680000,True
A060101,A060101,经营单位所在地进出口总额,650000,新疆维吾尔自治区,2024,61031222.59,61031223,True
